Customer_ID,Age,Gender,Marital_Status,Account_Balance,Credit_Score,Tenure_Years,Num_Products,Has_Credit_Card,Is_Active_Member,Estimated_Salary,Num_Bank_Visits,Digital_Usage_Score,Customer_Segment,Churn
CUST03207,27,Female,Widowed,48962.81,543.0,8,3,1,0,38850.53,13,0.25,Affluent,1
CUST03208,55,Female,Widowed,46572.37,745.0,21,1,1,1,69358.04,1,0.99,Mass Market,1
CUST03209,64,Male,Widowed,57080.19,578.0,14,1,0,0,21232.84,17,0.75,Affluent,1
CUST03210,49,Female,Divorced,15789.07,686.0,19,3,0,1,98354.37,6,0.05,Private Banking,0
CUST03211,65,Female,Single,47447.44,710.0,2,1,1,0,126803.91,11,0.9,Mass Market,1
CUST03212,45,Female,Widowed,83281.59,439.0,11,2,1,1,101892.21,14,0.93,Private Banking,1
CUST03213,34,Female,Widowed,2532.76,782.0,14,1,1,1,122191.21,1,0.33,Affluent,1
CUST03214,48,Female,Widowed,28018.8,553.0,28,4,0,1,123987.51,16,0.64,Affluent,0
CUST03215,25,Female,Widowed,1243.0,416.0,19,3,0,1,130631.63,10,0.68,Private Banking,1
CUST03216,57,Male,Divorced,42155.42,776.0,7,3,0,0,54666.29,1,0.73,Affluent,1
CUST03217,42,Female,Single,73103.24,530.0,11,2,1,0,133264.91,18,0.69,Mass Market,1
CUST03218,26,Male,Single,80078.41,713.0,20,4,0,1,105032.22,4,0.56,Affluent,1
CUST03219,19,Male,Single,94573.79,601.0,12,1,1,0,57664.32,16,0.95,Mass Market,1
CUST03220,32,Male,Widowed,61241.96,510.0,14,2,0,0,148348.31,15,0.51,Affluent,0
CUST03221,67,Male,Widowed,26208.06,745.0,10,1,1,1,143523.71,12,0.11,Mass Market,1
CUST03222,20,Female,Single,92490.65,621.0,16,2,0,0,94677.33,12,0.08,Affluent,0
CUST03223,66,Female,Single,77756.26,515.0,20,3,1,0,129617.09,12,0.02,Affluent,1
CUST03224,53,Female,Widowed,57868.42,360.0,23,4,1,0,53994.28,4,0.43,Private Banking,0
CUST03225,21,Male,Widowed,69868.38,792.0,26,3,1,0,74084.81,4,0.27,Private Banking,1
CUST03226,31,Female,Married,92507.32,320.0,11,2,1,1,43916.33,19,0.9,Mass Market,1
CUST03227,58,Female,Married,71527.01,775.0,19,1,0,1,87613.34,18,0.87,Private Banking,1
CUST03228,58,Female,Married,37469.08,498.0,29,4,1,0,84480.19,6,0.84,Private Banking,0
CUST03229,42,Male,Single,71589.79,652.0,17,1,0,1,47665.72,10,0.87,Mass Market,0
CUST03230,72,Male,Divorced,4987.54,807.0,28,3,0,1,107464.22,0,0.3,Private Banking,0
CUST03231,67,Female,Widowed,39255.14,383.0,15,1,1,1,35312.74,6,0.43,Mass Market,1
CUST03232,27,Male,Married,41225.98,612.0,2,2,1,1,28019.89,2,0.31,Mass Market,1
CUST03233,38,Male,Divorced,17516.99,720.0,29,4,0,0,70037.65,12,0.09,Mass Market,0
CUST03234,53,Female,Widowed,3285.46,717.0,26,4,0,0,73277.22,2,0.92,Mass Market,0
CUST03235,29,Male,Divorced,14204.74,589.0,8,4,0,0,61566.28,5,0.62,Affluent,1
CUST03236,44,Male,Single,65807.53,644.0,29,2,0,1,53533.06,14,0.13,Affluent,1
CUST03237,57,Female,Single,80426.59,717.0,6,1,0,0,64040.92,3,0.21,Mass Market,1
CUST03238,19,Male,Single,98832.15,763.0,18,4,0,0,41238.82,4,0.45,Private Banking,1
CUST03239,71,Male,Married,35289.99,719.0,4,3,0,0,72448.82,2,0.05,Mass Market,1
CUST03240,30,Male,Widowed,60338.54,495.0,18,3,1,1,137598.44,18,0.27,Mass Market,1
CUST03241,70,Male,Single,93777.35,848.0,9,3,0,0,49175.49,15,0.7,Private Banking,1
CUST03242,49,Male,Married,17537.14,539.0,19,3,0,1,108978.64,16,0.92,Mass Market,0
CUST03243,48,Male,Married,72046.91,313.0,11,3,1,1,38431.99,8,0.93,Affluent,0
CUST03244,33,Male,Married,75742.89,499.0,7,2,0,1,66007.86,8,0.52,Mass Market,1
CUST03245,49,Male,Married,9808.58,370.0,29,1,0,1,61752.72,13,0.31,Affluent,1
CUST03246,49,Female,Single,86263.69,367.0,2,2,1,1,141813.82,10,0.92,Private Banking,1
CUST03247,51,Female,Married,81497.4,455.0,18,3,0,0,75637.67,9,0.79,Private Banking,0
CUST03248,28,Female,Single,4306.9,329.0,26,3,0,1,109760.57,4,0.59,Private Banking,1
CUST03249,27,Female,Single,10017.36,679.0,10,4,1,1,98320.17,3,0.83,Affluent,1
CUST03250,32,Male,Married,5863.56,341.0,7,4,1,1,38333.91,10,0.46,Mass Market,1
CUST03251,34,Female,Single,34139.61,412.0,25,1,0,0,142140.26,5,0.11,Private Banking,1
CUST03252,57,Female,Widowed,51419.61,351.0,12,1,1,0,64963.01,1,0.94,Private Banking,1
CUST03253,35,Male,Widowed,53702.43,335.0,25,1,1,0,25818.59,2,0.53,Private Banking,1
CUST03254,72,Male,Divorced,27499.01,447.0,22,2,0,0,59057.68,17,0.7,Mass Market,1
CUST03255,26,Male,Widowed,91248.09,615.0,22,4,1,1,63632.38,17,0.39,Mass Market,1
CUST03256,42,Male,Single,37458.02,831.0,9,1,1,1,32056.89,6,0.14,Affluent,1
CUST03257,57,Male,Single,5509.47,782.0,17,4,0,0,100597.06,12,0.27,Affluent,1
CUST03258,31,Female,Widowed,30722.48,782.0,11,4,0,1,65079.35,12,0.04,Mass Market,1
CUST03259,42,Male,Married,53579.83,397.0,6,4,1,0,101787.5,5,0.09,Mass Market,1
CUST03260,67,Female,Married,41413.96,446.0,25,4,1,0,20876.27,2,0.2,Private Banking,1
CUST03261,39,Female,Single,28110.41,342.0,10,4,0,0,147666.29,9,0.56,Private Banking,1
CUST03262,69,Male,Married,14001.0,728.0,9,4,0,1,42167.13,4,0.99,Affluent,0
CUST03263,47,Female,Divorced,82097.29,338.0,2,2,1,0,105713.03,10,0.84,Private Banking,1
CUST03264,37,Female,Divorced,99618.38,606.0,29,3,0,0,113051.96,3,0.09,Mass Market,1
CUST03265,38,Male,Widowed,33624.67,436.0,6,4,0,1,42309.09,9,0.84,Mass Market,0
CUST03266,61,Female,Widowed,38780.48,434.0,28,2,1,1,34522.6,3,0.54,Affluent,0
CUST03267,49,Female,Married,62185.71,845.0,3,1,1,1,39835.03,12,0.66,Mass Market,0
CUST03268,68,Female,Single,72125.71,716.0,28,2,0,1,52086.37,7,0.13,Affluent,1
CUST03269,63,Male,Widowed,39810.92,760.0,7,2,0,1,41870.18,5,0.4,Private Banking,1
CUST03270,66,Male,Divorced,90588.02,615.0,7,2,1,1,107619.93,10,0.88,Affluent,1
CUST03271,73,Male,Widowed,56440.39,779.0,5,4,0,0,74708.32,1,0.43,Mass Market,1
CUST03272,38,Female,Widowed,45588.62,655.0,12,1,1,1,89912.91,17,0.13,Private Banking,1
CUST03273,52,Male,Divorced,65020.6,820.0,11,2,0,1,26153.78,17,0.31,Mass Market,1
CUST03274,49,Female,Single,95327.58,455.0,2,1,0,1,131962.37,11,0.22,Mass Market,1
CUST03275,47,Male,Widowed,79660.68,627.0,5,2,0,0,42174.3,16,0.69,Private Banking,1
CUST03276,72,Female,Widowed,4961.3,680.0,21,4,1,1,66819.8,18,0.91,Mass Market,0
CUST03277,56,Male,Widowed,33898.68,516.0,18,2,1,0,29347.21,16,0.73,Mass Market,0
CUST03278,66,Male,Married,47583.92,784.0,10,2,0,0,37783.11,3,0.84,Private Banking,1
CUST03279,29,Female,Widowed,32137.24,839.0,3,1,0,0,106553.92,16,0.81,Mass Market,1
CUST03280,58,Male,Divorced,70318.57,572.0,14,1,1,0,110036.31,15,0.01,Affluent,1
CUST03281,64,Female,Single,82800.65,515.0,1,1,1,1,108005.51,8,0.12,Mass Market,1
CUST03282,35,Male,Single,73403.16,560.0,14,3,0,1,91777.78,10,0.42,Mass Market,1
CUST03283,38,Male,Divorced,98944.0,769.0,16,1,1,1,143827.82,11,0.11,Private Banking,1
CUST03284,30,Female,Married,27982.22,655.0,1,2,1,1,85933.03,10,0.73,Affluent,1
CUST03285,38,Female,Divorced,87623.96,325.0,6,3,0,1,78423.56,12,0.07,Mass Market,1
CUST03286,25,Female,Single,76895.64,598.0,25,1,0,1,52180.92,7,0.42,Private Banking,0
CUST03287,63,Male,Divorced,36855.7,310.0,15,4,1,0,32850.44,13,0.39,Mass Market,0
CUST03288,57,Female,Married,73678.33,728.0,4,1,1,0,91260.14,17,0.54,Mass Market,1
CUST03289,63,Male,Single,11303.52,481.0,15,4,0,1,60935.72,13,0.63,Mass Market,1
CUST03290,24,Female,Married,79144.01,560.0,24,3,1,1,88123.3,15,0.95,Affluent,0
CUST03291,40,Female,Divorced,53700.73,739.0,18,4,0,1,46795.48,14,0.27,Private Banking,1
CUST03292,61,Female,Widowed,29936.73,326.0,1,3,0,1,128962.45,19,0.67,Affluent,1
CUST03293,49,Female,Divorced,65921.95,387.0,14,4,1,1,149960.64,6,0.04,Mass Market,0
CUST03294,28,Female,Married,64520.38,519.0,3,1,0,1,61912.46,7,0.0,Affluent,1
CUST03295,39,Female,Divorced,21739.14,426.0,1,3,0,0,129502.59,5,0.03,Mass Market,1
CUST03296,39,Male,Widowed,4009.34,486.0,26,2,0,0,133488.2,12,0.45,Affluent,1
CUST03297,60,Female,Married,43928.64,849.0,22,2,0,1,149489.59,16,0.56,Private Banking,0
CUST03298,42,Male,Divorced,57381.68,754.0,9,2,0,1,64553.62,7,0.01,Affluent,1
CUST03299,39,Female,Married,87783.92,786.0,21,1,1,1,118285.38,10,0.4,Private Banking,1
CUST03300,45,Female,Married,92893.46,815.0,23,2,0,0,49745.17,16,0.04,Mass Market,1
CUST03301,46,Female,Single,53351.72,488.0,28,3,0,0,101223.48,8,0.65,Private Banking,1
CUST03302,30,Male,Single,75626.54,463.0,4,2,0,0,111629.53,1,0.63,Mass Market,1
CUST03303,35,Male,Married,44491.02,429.0,17,3,1,0,116345.69,9,0.78,Affluent,1
CUST03304,19,Female,Divorced,74862.13,757.0,28,2,0,0,46932.38,13,0.55,Affluent,0
CUST03305,46,Male,Divorced,21275.35,674.0,3,4,0,1,130334.32,1,0.62,Private Banking,0
CUST03306,38,Female,Divorced,37735.41,430.0,0,3,0,1,74726.34,4,0.28,Affluent,1
CUST03307,32,Female,Widowed,63788.57,507.0,17,2,0,0,48128.04,16,0.09,Affluent,1
CUST03308,69,Male,Married,2797.64,579.0,19,2,1,1,90529.04,7,0.74,Mass Market,0
CUST03309,44,Male,Married,72523.67,590.0,5,2,1,0,132236.43,17,0.61,Affluent,1
CUST03310,67,Male,Widowed,83718.01,789.0,19,3,0,0,145721.43,7,0.94,Mass Market,1
CUST03311,48,Male,Married,40515.02,509.0,19,3,1,0,117267.02,11,0.99,Private Banking,1
CUST03312,32,Female,Married,45346.3,800.0,13,2,1,1,20730.98,13,0.85,Affluent,0
CUST03313,68,Male,Widowed,85276.94,543.0,26,4,1,1,37511.1,2,0.99,Private Banking,0
CUST03314,40,Male,Single,77789.81,711.0,25,3,0,1,29915.62,13,0.65,Affluent,1
CUST03315,41,Female,Married,29526.8,812.0,9,3,0,1,33157.79,3,0.09,Private Banking,0
CUST03316,61,Male,Widowed,33073.63,799.0,17,4,0,1,69794.54,0,0.09,Private Banking,0
CUST03317,30,Male,Divorced,68208.95,331.0,8,1,0,0,64004.13,8,0.81,Mass Market,1
CUST03318,39,Male,Single,56756.61,413.0,11,4,0,0,34779.05,13,0.24,Affluent,1
CUST03319,60,Male,Divorced,17060.73,562.0,9,2,0,0,134690.6,9,0.06,Private Banking,1
CUST03320,54,Female,Married,31683.06,537.0,23,3,1,1,100005.58,17,0.47,Mass Market,0
CUST03321,50,Female,Single,90098.34,652.0,23,3,1,1,123540.23,9,0.31,Private Banking,0
CUST03322,73,Male,Widowed,69129.27,820.0,20,3,1,1,68301.42,6,0.59,Private Banking,1
CUST03323,20,Male,Married,98611.46,362.0,18,3,1,0,73330.68,7,0.6,Private Banking,1
CUST03324,71,Female,Widowed,76934.24,549.0,5,1,1,0,61290.76,13,0.68,Affluent,1
CUST03325,36,Male,Single,94255.47,406.0,13,3,0,0,76995.46,3,0.58,Affluent,1
CUST03326,40,Male,Divorced,22402.67,792.0,24,3,0,1,99349.04,10,0.38,Private Banking,0
CUST03327,46,Male,Married,77377.0,831.0,7,1,1,1,84087.92,9,0.02,Private Banking,1
CUST03328,47,Male,Married,3001.53,563.0,22,2,0,0,128929.21,16,0.91,Private Banking,0
CUST03329,56,Male,Widowed,67405.24,357.0,13,2,0,0,137018.09,4,0.33,Affluent,1
CUST03330,61,Male,Single,47458.95,732.0,10,1,0,0,81058.9,9,0.51,Private Banking,1
CUST03331,64,Male,Widowed,35329.25,683.0,23,2,0,0,51167.24,9,0.56,Private Banking,1
CUST03332,42,Male,Single,86378.03,495.0,15,2,0,1,142875.01,6,0.31,Private Banking,1
CUST03333,54,Male,Married,85572.5,788.0,19,4,1,0,115555.02,16,0.31,Private Banking,0
CUST03334,64,Female,Single,3207.87,837.0,5,4,1,1,103216.52,19,0.26,Affluent,1
CUST03335,25,Female,Married,61341.01,607.0,14,4,1,1,116903.79,11,0.24,Mass Market,0
CUST03336,59,Female,Single,37415.39,611.0,14,1,0,1,29877.63,4,0.03,Mass Market,0
CUST03337,33,Male,Divorced,42150.44,464.0,13,3,0,1,28791.42,4,0.96,Private Banking,1
CUST03338,25,Male,Single,83372.03,621.0,20,1,0,1,39905.68,3,0.6,Mass Market,1
CUST03339,18,Female,Divorced,31674.14,542.0,11,1,0,0,39168.63,6,0.11,Mass Market,1
CUST03340,61,Male,Single,94361.83,466.0,1,1,1,1,74687.16,1,0.59,Affluent,1
CUST03341,22,Female,Single,18783.75,337.0,7,1,0,0,40462.53,0,0.23,Private Banking,1
CUST03342,20,Male,Widowed,66609.52,439.0,18,4,1,0,131088.33,9,0.31,Affluent,1
CUST03343,18,Female,Widowed,67538.4,409.0,13,1,1,1,95152.6,0,0.8,Mass Market,1
CUST03344,21,Female,Married,25967.32,598.0,4,4,1,0,67874.05,12,0.89,Mass Market,1
CUST03345,57,Female,Widowed,33150.31,631.0,23,3,1,0,29050.93,16,0.7,Private Banking,1
CUST03346,52,Male,Single,83645.05,635.0,26,2,0,0,96833.61,8,0.93,Private Banking,1
CUST03347,49,Female,Widowed,76418.72,513.0,8,4,0,0,35149.27,3,0.91,Affluent,1
CUST03348,59,Male,Single,33580.49,532.0,12,1,1,1,116618.63,8,0.55,Private Banking,1
CUST03349,51,Male,Divorced,53861.7,759.0,8,3,0,0,124358.55,6,0.91,Mass Market,1
CUST03350,60,Male,Single,7106.35,562.0,13,1,0,0,90716.91,1,0.54,Affluent,1
CUST03351,42,Male,Married,21665.84,843.0,4,3,0,1,39448.37,17,0.1,Affluent,1
CUST03352,27,Male,Divorced,49096.24,542.0,1,2,1,1,122292.15,14,0.83,Private Banking,1
CUST03353,38,Male,Married,9511.4,657.0,6,3,1,1,60017.61,9,0.13,Private Banking,1
CUST03354,63,Male,Married,84489.9,328.0,15,3,1,1,48944.91,16,0.32,Mass Market,1
CUST03355,56,Female,Married,72082.61,659.0,10,2,1,1,81172.36,6,0.38,Affluent,1
CUST03356,44,Female,Widowed,94419.73,768.0,10,2,1,0,139944.01,10,0.81,Affluent,1
CUST03357,44,Female,Married,69653.22,818.0,22,3,1,1,58658.53,6,0.08,Affluent,1
CUST03358,19,Male,Divorced,94099.74,849.0,11,1,1,0,137725.21,10,0.44,Affluent,0
CUST03359,58,Male,Single,55896.74,455.0,12,4,0,1,26974.93,14,0.44,Mass Market,0
CUST03360,65,Male,Married,60421.64,616.0,7,1,1,0,30858.08,18,0.58,Mass Market,1
CUST03361,30,Male,Divorced,97720.13,548.0,23,4,0,0,110812.93,18,0.35,Mass Market,1
CUST03362,26,Female,Married,64570.79,610.0,15,2,1,1,44777.05,9,0.58,Private Banking,0
CUST03363,69,Male,Single,4047.87,387.0,20,1,0,0,61160.69,15,0.99,Mass Market,1
CUST03364,53,Female,Divorced,72656.47,771.0,0,2,0,1,37728.49,19,0.07,Mass Market,1
CUST03365,39,Male,Divorced,90641.4,800.0,12,3,0,0,63192.27,7,0.87,Mass Market,0
CUST03366,59,Female,Single,79762.44,547.0,10,3,0,1,56459.8,0,0.31,Mass Market,1
CUST03367,43,Male,Divorced,58799.49,454.0,28,1,1,0,115723.89,1,0.47,Private Banking,1
CUST03368,71,Female,Single,67459.05,377.0,3,2,1,0,111263.04,9,0.74,Affluent,1
CUST03369,29,Male,Divorced,99028.99,676.0,3,1,1,1,144140.53,9,0.91,Affluent,1
CUST03370,34,Female,Divorced,9975.55,472.0,14,1,1,1,114174.82,9,0.01,Private Banking,1
CUST03371,31,Male,Single,67057.24,800.0,26,4,1,1,110326.31,8,0.66,Mass Market,0
CUST03372,31,Female,Single,29056.37,669.0,2,3,1,1,110246.51,17,0.07,Affluent,1
CUST03373,74,Female,Divorced,64368.95,655.0,23,1,1,1,134785.77,1,0.53,Affluent,0
CUST03374,51,Male,Divorced,61154.73,608.0,18,3,1,1,58510.78,4,0.75,Affluent,1
CUST03375,70,Female,Single,16192.23,325.0,28,4,1,1,59011.97,10,0.17,Affluent,1
CUST03376,74,Male,Widowed,21467.92,813.0,20,2,1,1,116357.8,5,0.76,Mass Market,0
CUST03377,37,Male,Single,62541.33,645.0,1,1,1,1,49731.67,7,0.31,Affluent,1
CUST03378,28,Male,Divorced,13694.76,847.0,5,3,0,1,138562.6,7,0.61,Private Banking,1
CUST03379,33,Female,Divorced,27252.91,596.0,21,1,0,0,89521.62,9,0.66,Private Banking,1
CUST03380,68,Female,Divorced,83689.31,691.0,23,2,0,0,59016.24,10,0.65,Affluent,1
CUST03381,48,Male,Single,33382.06,331.0,7,1,0,1,120892.99,18,0.02,Mass Market,1
CUST03382,72,Male,Divorced,49317.96,647.0,16,1,0,1,60601.68,13,0.15,Affluent,1
CUST03383,23,Female,Widowed,94172.89,721.0,4,3,1,0,145226.18,10,0.86,Affluent,1
CUST03384,73,Female,Married,23487.76,728.0,1,2,1,1,147788.6,2,0.94,Affluent,1
CUST03385,36,Female,Widowed,39572.98,724.0,25,4,0,0,106683.51,0,0.56,Private Banking,0
CUST03386,54,Male,Single,61039.32,424.0,11,2,1,0,34772.41,2,0.6,Private Banking,1
CUST03387,21,Male,Divorced,75778.55,836.0,4,2,0,0,54217.15,8,0.76,Mass Market,1
CUST03388,64,Male,Single,90263.69,847.0,9,4,1,0,87004.21,0,0.41,Affluent,1
CUST03389,21,Male,Married,91631.83,342.0,27,1,1,0,130688.17,11,0.33,Affluent,0
CUST03390,37,Male,Single,77887.37,815.0,8,3,0,1,44035.24,11,0.77,Affluent,1
CUST03391,27,Female,Divorced,23604.75,459.0,19,1,0,0,33572.45,5,0.03,Affluent,1
CUST03392,41,Male,Married,3456.12,679.0,7,1,0,1,29682.07,7,0.89,Private Banking,1
CUST03393,71,Female,Married,38993.62,486.0,0,4,1,0,85905.78,2,0.44,Mass Market,1
CUST03394,52,Female,Divorced,15013.34,832.0,23,4,0,0,135011.13,10,0.5,Private Banking,1
CUST03395,43,Male,Divorced,71328.38,356.0,5,1,1,0,25506.7,10,0.63,Affluent,1
CUST03396,54,Female,Divorced,66451.93,574.0,23,2,1,1,47601.8,4,0.27,Private Banking,0
CUST03397,55,Male,Single,5353.19,535.0,21,3,1,0,110123.41,6,0.6,Mass Market,0
CUST03398,38,Female,Widowed,83822.78,479.0,10,2,1,0,127362.25,18,0.69,Affluent,1
CUST03399,71,Male,Single,25625.58,655.0,2,1,0,1,124961.94,6,0.12,Affluent,1
CUST03400,57,Male,Single,43790.48,372.0,27,1,0,1,122058.85,9,0.52,Private Banking,0
CUST03401,56,Female,Widowed,67125.44,694.0,14,3,0,0,36873.97,7,0.33,Private Banking,1
CUST03402,38,Male,Divorced,43512.46,839.0,10,2,0,0,71640.89,13,0.56,Private Banking,0
CUST03403,27,Female,Divorced,44687.49,743.0,23,1,1,0,148016.81,0,0.02,Mass Market,1
CUST03404,55,Male,Widowed,7497.17,773.0,4,1,0,1,148555.38,12,0.74,Mass Market,0
CUST03405,63,Male,Widowed,40742.91,498.0,27,4,0,0,98315.56,5,0.17,Mass Market,1
CUST03406,21,Male,Single,76719.94,479.0,25,3,0,1,112204.74,5,0.69,Affluent,1
CUST03407,74,Female,Married,91602.46,584.0,15,4,0,0,143666.89,4,0.77,Affluent,1
CUST03408,62,Female,Widowed,41936.22,325.0,20,4,1,1,78490.62,2,0.75,Private Banking,1
CUST03409,37,Male,Single,42935.0,820.0,27,4,1,1,37792.69,11,0.82,Affluent,0
CUST03410,34,Female,Married,70560.08,379.0,6,1,1,0,106963.35,14,0.31,Mass Market,1
CUST03411,72,Male,Divorced,94334.43,797.0,5,2,1,0,144813.3,2,0.97,Affluent,0
CUST03412,24,Female,Divorced,27439.03,346.0,8,4,0,1,110636.79,15,0.02,Private Banking,1
CUST03413,21,Female,Single,44574.28,752.0,6,2,1,0,124431.75,17,0.48,Private Banking,1
CUST03414,46,Male,Single,79801.35,384.0,2,1,0,1,74957.34,8,0.27,Private Banking,1
CUST03415,31,Male,Widowed,61359.66,321.0,10,4,0,1,32540.21,7,0.74,Private Banking,0
CUST03416,20,Male,Divorced,11948.05,696.0,26,1,0,0,41954.67,10,0.81,Affluent,0
CUST03417,41,Male,Single,63145.54,454.0,11,4,0,1,147745.13,2,0.82,Private Banking,1
CUST03418,54,Male,Divorced,19487.88,693.0,20,4,1,0,84113.96,4,0.3,Affluent,1
CUST03419,33,Female,Divorced,51511.38,605.0,24,1,1,1,21562.68,9,0.27,Private Banking,1
CUST03420,72,Female,Widowed,53381.22,360.0,10,3,0,0,144197.75,4,0.68,Private Banking,1
CUST03421,69,Male,Married,87744.13,813.0,28,3,1,0,84711.39,7,0.93,Affluent,0
CUST03422,21,Male,Widowed,46786.93,549.0,25,2,1,0,128714.89,5,0.25,Mass Market,1
CUST03423,73,Male,Single,28664.8,704.0,29,2,0,1,91299.56,15,0.91,Mass Market,1
CUST03424,41,Female,Widowed,23865.67,576.0,1,1,0,0,33221.3,11,0.59,Mass Market,1
CUST03425,51,Male,Widowed,87550.94,632.0,0,1,1,1,100024.05,16,0.74,Mass Market,0
CUST03426,47,Male,Divorced,17930.07,467.0,26,1,0,1,149662.04,7,0.44,Private Banking,0
CUST03427,35,Female,Widowed,43160.99,410.0,23,3,1,0,24515.91,3,0.81,Affluent,1
CUST03428,36,Female,Single,19530.14,598.0,23,3,0,1,129433.25,16,0.97,Mass Market,1
CUST03429,48,Female,Married,77557.1,542.0,1,4,0,0,50612.5,2,0.17,Private Banking,1
CUST03430,36,Female,Widowed,47962.89,515.0,13,4,0,1,71202.61,17,0.39,Affluent,1
CUST03431,66,Male,Widowed,35763.23,670.0,12,1,0,1,68452.24,15,0.86,Private Banking,0
CUST03432,63,Female,Married,36748.86,680.0,23,1,1,0,136843.64,1,0.18,Mass Market,1
CUST03433,36,Female,Single,85369.21,325.0,4,2,1,0,85583.2,12,0.41,Affluent,1
CUST03434,39,Male,Single,55823.62,486.0,1,3,1,1,78132.66,0,0.17,Affluent,1
CUST03435,41,Male,Widowed,72068.92,526.0,22,1,1,0,126343.26,2,0.65,Private Banking,1
CUST03436,62,Male,Divorced,89806.81,353.0,22,3,0,0,26357.93,0,0.24,Private Banking,1
CUST03437,29,Female,Widowed,90272.43,430.0,18,1,0,1,31239.32,1,0.38,Affluent,0
CUST03438,47,Male,Married,33522.4,328.0,29,4,1,0,22819.55,18,0.49,Mass Market,1
CUST03439,55,Female,Married,95292.68,848.0,16,1,1,1,109437.78,2,0.3,Mass Market,1
CUST03440,70,Female,Married,3462.71,705.0,10,4,1,0,88330.1,0,0.68,Affluent,0
CUST03441,48,Female,Widowed,38306.72,348.0,15,2,1,0,133882.88,8,0.11,Affluent,1
CUST03442,53,Male,Widowed,89684.09,311.0,19,2,1,1,84809.28,7,0.88,Mass Market,0
CUST03443,36,Female,Single,28189.05,696.0,17,2,0,1,48836.54,4,0.48,Mass Market,0
CUST03444,65,Male,Divorced,28035.06,542.0,19,1,1,0,124669.16,0,0.57,Private Banking,1
CUST03445,62,Male,Widowed,30959.61,733.0,7,2,1,0,58262.1,14,0.62,Private Banking,1
CUST03446,53,Male,Single,61619.03,808.0,1,1,0,1,141639.67,16,0.06,Mass Market,1
CUST03447,47,Female,Widowed,44394.94,630.0,16,3,0,0,52555.11,14,0.76,Affluent,1
CUST03448,72,Female,Single,72946.75,403.0,10,4,1,0,41803.68,7,0.95,Affluent,0
CUST03449,66,Female,Single,89596.15,730.0,13,3,1,0,84132.12,2,0.52,Private Banking,1
CUST03450,72,Male,Divorced,67745.74,826.0,15,1,1,0,26566.97,8,0.39,Affluent,1
CUST03451,50,Female,Widowed,21242.21,619.0,14,2,0,1,24733.52,19,0.78,Affluent,1
CUST03452,35,Female,Single,93335.51,675.0,14,4,1,0,84481.89,13,0.72,Affluent,1
CUST03453,69,Female,Married,27184.79,486.0,2,2,1,1,47963.89,5,0.65,Affluent,1
CUST03454,66,Female,Married,15839.54,510.0,25,3,0,1,21215.84,19,0.97,Private Banking,0
CUST03455,45,Female,Married,9906.76,704.0,6,1,0,0,58487.4,3,0.58,Affluent,1
CUST03456,64,Male,Divorced,56774.99,810.0,28,4,0,1,82057.76,11,0.25,Mass Market,0
CUST03457,28,Male,Single,12262.48,646.0,11,4,0,0,71257.53,2,0.02,Private Banking,1
CUST03458,74,Male,Divorced,14738.81,734.0,21,1,1,0,37611.03,2,0.45,Affluent,1
CUST03459,71,Male,Widowed,30703.02,394.0,21,1,0,1,95357.73,16,0.65,Affluent,1
CUST03460,62,Female,Widowed,28883.65,417.0,22,4,0,1,112343.29,5,0.17,Affluent,0
CUST03461,50,Male,Single,60819.71,593.0,23,3,0,1,107820.09,14,0.03,Private Banking,1
CUST03462,34,Female,Married,81857.78,397.0,2,3,1,0,71189.05,10,0.91,Affluent,1
CUST03463,23,Male,Single,76373.62,649.0,18,2,0,0,37887.5,17,0.3,Private Banking,1
CUST03464,21,Male,Single,26985.96,460.0,9,4,1,0,84933.28,2,0.47,Mass Market,1
CUST03465,37,Male,Single,25285.74,735.0,28,1,0,1,135756.13,16,0.09,Affluent,1
CUST03466,65,Female,Divorced,96613.36,744.0,7,1,1,1,80933.97,10,0.38,Private Banking,1
CUST03467,64,Female,Widowed,1815.39,555.0,15,1,1,1,45438.54,5,0.42,Mass Market,1
CUST03468,44,Male,Single,88092.33,399.0,15,1,1,1,32096.93,4,0.9,Private Banking,0
CUST03469,32,Female,Single,20773.12,656.0,11,4,0,1,142710.46,9,0.87,Affluent,1
CUST03470,23,Male,Single,94781.15,846.0,28,3,1,0,116591.22,1,0.19,Private Banking,1
CUST03471,64,Male,Divorced,34888.42,642.0,29,2,0,0,60685.71,14,0.56,Affluent,1
CUST03472,31,Male,Divorced,44594.83,320.0,28,3,0,1,58395.81,10,0.73,Private Banking,0
CUST03473,28,Female,Divorced,71004.94,310.0,22,2,1,1,136378.4,13,0.29,Mass Market,0
CUST03474,56,Male,Single,59179.24,476.0,25,1,0,1,43083.87,13,0.39,Affluent,0
CUST03475,26,Male,Married,32475.99,408.0,4,1,1,1,89554.85,2,0.98,Mass Market,1
CUST03476,43,Male,Married,55829.26,747.0,19,4,0,0,112755.56,15,0.76,Affluent,0
CUST03477,33,Female,Married,73339.98,765.0,5,1,1,1,71530.75,13,0.44,Private Banking,1
CUST03478,22,Male,Widowed,5191.16,442.0,24,4,0,1,25187.3,9,0.53,Mass Market,1
CUST03479,74,Female,Single,2108.73,479.0,5,4,1,1,49608.65,7,0.63,Affluent,1
CUST03480,69,Male,Married,46348.63,430.0,7,4,0,0,137235.06,11,0.5,Mass Market,1
